exps,dataSets,attacks,budgets(%),metrics,result
5,Cora,pgd,10,adjusted_homophily,0.117471364
5,Cora,pgd,10,balanced_homophily,0.316965939
5,Cora,pgd,15,edge_homophily,0.724685754
5,Cora,pgd,15,node_homophily,0.750082406
5,Cora,pgd,15,class_homophily,0.660854799
5,Cora,pgd,15,adjusted_homophily,-0.075076092
5,Cora,pgd,15,balanced_homophily,0.29651288
5,Cora,pgd,20,edge_homophily,0.703315582
5,Cora,pgd,20,node_homophily,0.728467099
5,Cora,pgd,20,class_homophily,0.633114508
5,Cora,pgd,20,adjusted_homophily,-0.229957214
5,Cora,pgd,20,balanced_homophily,0.279868705
5,Cora,random,1,edge_homophily,0.803939962
5,Cora,random,1,node_homophily,0.818081166
5,Cora,random,1,class_homophily,0.759001511
5,Cora,random,1,adjusted_homophily,0.425927602
5,Cora,random,1,balanced_homophily,0.355400906
5,Cora,random,5,edge_homophily,0.780905974
5,Cora,random,5,node_homophily,0.793731681
5,Cora,random,5,class_homophily,0.730373585
5,Cora,random,5,adjusted_homophily,0.235189765
5,Cora,random,5,balanced_homophily,0.338224151
5,Cora,random,10,edge_homophily,0.75211025
5,Cora,random,10,node_homophily,0.758707144
5,Cora,random,10,class_homophily,0.696018676
5,Cora,random,10,adjusted_homophily,-0.15019376
5,Cora,random,10,balanced_homophily,0.317611206
5,Cora,random,15,edge_homophily,0.72680837
5,Cora,random,15,node_homophily,0.732515046
5,Cora,random,15,class_homophily,0.665943075
5,Cora,random,15,adjusted_homophily,-0.875706969
5,Cora,random,15,balanced_homophily,0.299565845
5,Cora,random,20,edge_homophily,0.700457919
5,Cora,random,20,node_homophily,0.703435321
5,Cora,random,20,class_homophily,0.633882379
5,Cora,random,20,adjusted_homophily,-3.536270943
5,Cora,random,20,balanced_homophily,0.280329427
5,CiteSeer,CLGA,1,edge_homophily,
5,CiteSeer,CLGA,1,node_homophily,
5,CiteSeer,CLGA,1,class_homophily,
5,CiteSeer,CLGA,1,adjusted_homophily,
5,CiteSeer,CLGA,1,balanced_homophily,
5,CiteSeer,CLGA,5,edge_homophily,
5,CiteSeer,CLGA,5,node_homophily,
5,CiteSeer,CLGA,5,class_homophily,
5,CiteSeer,CLGA,5,adjusted_homophily,
5,CiteSeer,CLGA,5,balanced_homophily,
5,CiteSeer,CLGA,10,edge_homophily,
5,CiteSeer,CLGA,10,node_homophily,
5,CiteSeer,CLGA,10,class_homophily,
5,CiteSeer,CLGA,10,adjusted_homophily,
5,CiteSeer,CLGA,10,balanced_homophily,
5,CiteSeer,CLGA,15,edge_homophily,
5,CiteSeer,CLGA,15,node_homophily,
5,CiteSeer,CLGA,15,class_homophily,
5,CiteSeer,CLGA,15,adjusted_homophily,
5,CiteSeer,CLGA,15,balanced_homophily,
5,CiteSeer,CLGA,20,edge_homophily,
5,CiteSeer,CLGA,20,node_homophily,
5,CiteSeer,CLGA,20,class_homophily,
5,CiteSeer,CLGA,20,adjusted_homophily,
5,CiteSeer,CLGA,20,balanced_homophily,
5,CiteSeer,dice,1,edge_homophily,0.540083461
5,CiteSeer,dice,1,node_homophily,0.511544633
5,CiteSeer,dice,1,class_homophily,0.530174737
5,CiteSeer,dice,1,adjusted_homophily,0.384769056
5,CiteSeer,dice,1,balanced_homophily,0.183102523
5,CiteSeer,dice,5,edge_homophily,0.524532453
5,CiteSeer,dice,5,node_homophily,0.493563198
5,CiteSeer,dice,5,class_homophily,0.509498964
5,CiteSeer,dice,5,adjusted_homophily,0.366146938
5,CiteSeer,dice,5,balanced_homophily,0.170180165
5,CiteSeer,dice,10,edge_homophily,0.509570957
5,CiteSeer,dice,10,node_homophily,0.476152995
5,CiteSeer,dice,10,class_homophily,0.488988301
5,CiteSeer,dice,10,adjusted_homophily,0.347318236
5,CiteSeer,dice,10,balanced_homophily,0.157361
5,CiteSeer,dice,15,edge_homophily,0.488142292
5,CiteSeer,dice,15,node_homophily,0.455574871
5,CiteSeer,dice,15,class_homophily,0.458672133
5,CiteSeer,dice,15,adjusted_homophily,0.319176382
5,CiteSeer,dice,15,balanced_homophily,0.138413396
5,CiteSeer,dice,20,edge_homophily,0.47301448
5,CiteSeer,dice,20,node_homophily,0.437341867
5,CiteSeer,dice,20,class_homophily,0.44126786
5,CiteSeer,dice,20,adjusted_homophily,0.299093972
5,CiteSeer,dice,20,balanced_homophily,0.127535725
5,CiteSeer,metattack,1,edge_homophily,0.538394605
5,CiteSeer,metattack,1,node_homophily,0.509534548
5,CiteSeer,metattack,1,class_homophily,0.526322768
5,CiteSeer,metattack,1,adjusted_homophily,0.377882137
5,CiteSeer,metattack,1,balanced_homophily,0.180695042
5,CiteSeer,metattack,5,edge_homophily,0.519355514
5,CiteSeer,metattack,5,node_homophily,0.489746236
5,CiteSeer,metattack,5,class_homophily,0.494766897
5,CiteSeer,metattack,5,adjusted_homophily,0.33300785
5,CiteSeer,metattack,5,balanced_homophily,0.160972623
5,CiteSeer,metattack,10,edge_homophily,0.497703215
5,CiteSeer,metattack,10,node_homophily,0.462649037
5,CiteSeer,metattack,10,class_homophily,0.462631933
5,CiteSeer,metattack,10,adjusted_homophily,0.275342138
5,CiteSeer,metattack,10,balanced_homophily,0.140888271
5,CiteSeer,metattack,15,edge_homophily,0.478601452
5,CiteSeer,metattack,15,node_homophily,0.439874337
5,CiteSeer,metattack,15,class_homophily,0.436033565
5,CiteSeer,metattack,15,adjusted_homophily,0.215600812
5,CiteSeer,metattack,15,balanced_homophily,0.124264291
5,CiteSeer,metattack,20,edge_homophily,0.461735628
5,CiteSeer,metattack,20,node_homophily,0.423558575
5,CiteSeer,metattack,20,class_homophily,0.412014158
5,CiteSeer,metattack,20,adjusted_homophily,0.152909028
5,CiteSeer,metattack,20,balanced_homophily,0.109252161
5,CiteSeer,minmax,1,edge_homophily,0.538948287
5,CiteSeer,minmax,1,node_homophily,0.510652386
5,CiteSeer,minmax,1,class_homophily,0.526708437
5,CiteSeer,minmax,1,adjusted_homophily,0.380053246
5,CiteSeer,minmax,1,balanced_homophily,0.180936086
5,CiteSeer,minmax,5,edge_homophily,0.523535676
5,CiteSeer,minmax,5,node_homophily,0.499300391
5,CiteSeer,minmax,5,class_homophily,0.500954756
5,CiteSeer,minmax,5,adjusted_homophily,0.350017974
5,CiteSeer,minmax,5,balanced_homophily,0.164840035
5,CiteSeer,minmax,10,edge_homophily,0.507989907
5,CiteSeer,minmax,10,node_homophily,0.487904759
5,CiteSeer,minmax,10,class_homophily,0.477643098
5,CiteSeer,minmax,10,adjusted_homophily,0.318663188
5,CiteSeer,minmax,10,balanced_homophily,0.150270248
5,CiteSeer,minmax,15,edge_homophily,0.49370485
5,CiteSeer,minmax,15,node_homophily,0.479467008
5,CiteSeer,minmax,15,class_homophily,0.456929901
5,CiteSeer,minmax,15,adjusted_homophily,0.290381924
5,CiteSeer,minmax,15,balanced_homophily,0.137324501
5,CiteSeer,minmax,20,edge_homophily,0.480332522
5,CiteSeer,minmax,20,node_homophily,0.471018959
5,CiteSeer,minmax,20,class_homophily,0.434089847
5,CiteSeer,minmax,20,adjusted_homophily,0.258979017
5,CiteSeer,minmax,20,balanced_homophily,0.123049466
5,CiteSeer,nodeembeddingattack,1,edge_homophily,0.543155092
5,CiteSeer,nodeembeddingattack,1,node_homophily,0.514483992
5,CiteSeer,nodeembeddingattack,1,class_homophily,0.534203343
5,CiteSeer,nodeembeddingattack,1,adjusted_homophily,0.39217781
5,CiteSeer,nodeembeddingattack,1,balanced_homophily,0.185620401
5,CiteSeer,nodeembeddingattack,5,edge_homophily,0.546358382
5,CiteSeer,nodeembeddingattack,5,node_homophily,0.516716644
5,CiteSeer,nodeembeddingattack,5,class_homophily,0.537606458
5,CiteSeer,nodeembeddingattack,5,adjusted_homophily,0.410494111
5,CiteSeer,nodeembeddingattack,5,balanced_homophily,0.187747349
5,CiteSeer,nodeembeddingattack,10,edge_homophily,0.545032951
5,CiteSeer,nodeembeddingattack,10,node_homophily,0.513731143
5,CiteSeer,nodeembeddingattack,10,class_homophily,0.537625949
5,CiteSeer,nodeembeddingattack,10,adjusted_homophily,0.426471166
5,CiteSeer,nodeembeddingattack,10,balanced_homophily,0.18775953
5,CiteSeer,nodeembeddingattack,15,edge_homophily,0.547286822
5,CiteSeer,nodeembeddingattack,15,node_homophily,0.513817844
5,CiteSeer,nodeembeddingattack,15,class_homophily,0.54287994
5,CiteSeer,nodeembeddingattack,15,adjusted_homophily,0.444872193
5,CiteSeer,nodeembeddingattack,15,balanced_homophily,0.191043275
5,CiteSeer,nodeembeddingattack,20,edge_homophily,0.548050522
5,CiteSeer,nodeembeddingattack,20,node_homophily,0.513806358
5,CiteSeer,nodeembeddingattack,20,class_homophily,0.541635768
5,CiteSeer,nodeembeddingattack,20,adjusted_homophily,0.460835531
5,CiteSeer,nodeembeddingattack,20,balanced_homophily,0.190265667
5,CiteSeer,pgd,1,edge_homophily,0.538931298
5,CiteSeer,pgd,1,node_homophily,0.511783918
5,CiteSeer,pgd,1,class_homophily,0.527884436
5,CiteSeer,pgd,1,adjusted_homophily,0.379778415
5,CiteSeer,pgd,1,balanced_homophily,0.181671085
5,CiteSeer,pgd,5,edge_homophily,0.522881356
5,CiteSeer,pgd,5,node_homophily,0.502121891
5,CiteSeer,pgd,5,class_homophily,0.502079558
5,CiteSeer,pgd,5,adjusted_homophily,0.345110186
5,CiteSeer,pgd,5,balanced_homophily,0.165543036
5,CiteSeer,pgd,10,edge_homophily,0.504289216
5,CiteSeer,pgd,10,node_homophily,0.490912652
5,CiteSeer,pgd,10,class_homophily,0.473102909
5,CiteSeer,pgd,10,adjusted_homophily,0.301843439
5,CiteSeer,pgd,10,balanced_homophily,0.14743263
5,CiteSeer,pgd,15,edge_homophily,0.488349131
5,CiteSeer,pgd,15,node_homophily,0.481141992
5,CiteSeer,pgd,15,class_homophily,0.449546521
5,CiteSeer,pgd,15,adjusted_homophily,0.25453544
5,CiteSeer,pgd,15,balanced_homophily,0.132709888
5,CiteSeer,pgd,20,edge_homophily,0.468815166
5,CiteSeer,pgd,20,node_homophily,0.472045671
5,CiteSeer,pgd,20,class_homophily,0.418549928
5,CiteSeer,pgd,20,adjusted_homophily,0.196411267
5,CiteSeer,pgd,20,balanced_homophily,0.113337017
5,CiteSeer,random,1,edge_homophily,0.539917337
5,CiteSeer,random,1,node_homophily,0.5123204
5,CiteSeer,random,1,class_homophily,0.529430816
5,CiteSeer,random,1,adjusted_homophily,0.379898821
5,CiteSeer,random,1,balanced_homophily,0.182637572
5,CiteSeer,random,5,edge_homophily,0.52354049
5,CiteSeer,random,5,node_homophily,0.495859376
5,CiteSeer,random,5,class_homophily,0.508097457
5,CiteSeer,random,5,adjusted_homophily,0.34096308
5,CiteSeer,random,5,balanced_homophily,0.169304223
5,CiteSeer,random,10,edge_homophily,0.509486719
5,CiteSeer,random,10,node_homophily,0.484234854
5,CiteSeer,random,10,class_homophily,0.483946343
5,CiteSeer,random,10,adjusted_homophily,0.297651264
5,CiteSeer,random,10,balanced_homophily,0.154209777
5,CiteSeer,random,15,edge_homophily,0.491593428
5,CiteSeer,random,15,node_homophily,0.47211368
5,CiteSeer,random,15,class_homophily,0.461512234
5,CiteSeer,random,15,adjusted_homophily,0.24454336
5,CiteSeer,random,15,balanced_homophily,0.140188459
5,CiteSeer,random,20,edge_homophily,0.478762358
5,CiteSeer,random,20,node_homophily,0.457523642
5,CiteSeer,random,20,class_homophily,0.443094877
5,CiteSeer,random,20,adjusted_homophily,0.188852223
5,CiteSeer,random,20,balanced_homophily,0.12867761
